date,nominal,value,vunitRate
2012-07-11,1,32.9754,32.9754
2012-07-12,1,32.8282,32.8282
2012-07-13,1,32.7177,32.7177
2012-07-14,1,32.6590,32.659
2012-07-17,1,32.6208,32.6208
2012-07-18,1,32.4955,32.4955
2012-07-19,1,32.4041,32.4041
2012-07-20,1,32.0764,32.0764
2012-07-21,1,31.9509,31.9509
2012-07-24,1,32.3760,32.376
2012-07-25,1,32.6324,32.6324
2012-07-26,1,32.9657,32.9657
2012-07-27,1,32.6224,32.6224
2012-07-28,1,32.2131,32.2131
2012-07-31,1,32.1881,32.1881
2012-08-01,1,32.2058,32.2058
2012-08-02,1,32.3322,32.3322
2012-08-03,1,32.4563,32.4563
2012-08-04,1,32.5361,32.5361
2012-08-07,1,31.9451,31.9451
2012-08-08,1,31.6644,31.6644
2012-08-09,1,31.6907,31.6907
2012-08-10,1,31.4807,31.4807
2012-08-11,1,31.8974,31.8974
2012-08-14,1,31.8707,31.8707
2012-08-15,1,31.7739,31.7739
2012-08-16,1,31.8532,31.8532
2012-08-17,1,31.9011,31.9011
2012-08-18,1,31.8469,31.8469
2012-08-21,1,32.0165,32.0165
2012-08-22,1,31.9606,31.9606
2012-08-23,1,31.8056,31.8056
2012-08-24,1,31.6830,31.683
2012-08-25,1,31.8099,31.8099
2012-08-28,1,31.8703,31.8703
2012-08-29,1,32.0183,32.0183
2012-08-30,1,32.0942,32.0942
2012-08-31,1,32.2934,32.2934
2012-09-01,1,32.5669,32.5669
2012-09-04,1,32.4171,32.4171
2012-09-05,1,32.1995,32.1995
2012-09-06,1,32.4608,32.4608
2012-09-07,1,32.1998,32.1998
2012-09-08,1,32.0142,32.0142
2012-09-11,1,31.7221,31.7221
2012-09-12,1,31.7768,31.7768
2012-09-13,1,31.4780,31.478
2012-09-14,1,31.3992,31.3992
2012-09-15,1,30.8181,30.8181
2012-09-18,1,30.5867,30.5867
2012-09-19,1,30.8795,30.8795
2012-09-20,1,30.8634,30.8634
2012-09-21,1,31.5758,31.5758
2012-09-22,1,31.1667,31.1667
2012-09-25,1,31.2513,31.2513
2012-09-26,1,31.1608,31.1608
2012-09-27,1,31.2221,31.2221
2012-09-28,1,31.1951,31.1951
2012-09-29,1,30.9169,30.9169
2012-10-02,1,31.2538,31.2538
2012-10-03,1,31.1350,31.135
2012-10-04,1,31.1944,31.1944
2012-10-05,1,31.1210,31.121
2012-10-06,1,30.9744,30.9744
2012-10-09,1,31.0777,31.0777
2012-10-10,1,31.0994,31.0994
2012-10-11,1,31.2017,31.2017
2012-10-12,1,31.1667,31.1667
2012-10-13,1,30.9738,30.9738
2012-10-16,1,31.0791,31.0791
2012-10-17,1,30.9493,30.9493
2012-10-18,1,30.7964,30.7964
2012-10-19,1,30.7195,30.7195
2012-10-20,1,30.7823,30.7823
2012-10-23,1,30.9084,30.9084
2012-10-24,1,31.1171,31.1171
2012-10-25,1,31.3039,31.3039
2012-10-26,1,31.2499,31.2499
2012-10-27,1,31.4780,31.478
2012-10-30,1,31.4373,31.4373
2012-10-31,1,31.5252,31.5252
2012-11-01,1,31.3743,31.3743
2012-11-02,1,31.3666,31.3666
2012-11-03,1,31.3817,31.3817
2012-11-07,1,31.5195,31.5195
2012-11-08,1,31.3033,31.3033
2012-11-09,1,31.5146,31.5146
2012-11-10,1,31.4962,31.4962
2012-11-13,1,31.6053,31.6053
2012-11-14,1,31.7164,31.7164
2012-11-15,1,31.7267,31.7267
2012-11-16,1,31.6919,31.6919
2012-11-17,1,31.7184,31.7184
2012-11-20,1,31.6677,31.6677
2012-11-21,1,31.4263,31.4263
2012-11-22,1,31.4218,31.4218
2012-11-23,1,31.1525,31.1525
2012-11-24,1,31.1325,31.1325
2012-11-27,1,31.0201,31.0201
2012-11-28,1,30.9410,30.941
2012-11-29,1,31.1408,31.1408
2012-11-30,1,31.0565,31.0565
2012-12-01,1,30.8110,30.811
2012-12-04,1,30.8365,30.8365
2012-12-05,1,30.9940,30.994
2012-12-06,1,30.8235,30.8235
2012-12-07,1,30.9107,30.9107
2012-12-08,1,30.9670,30.967
2012-12-11,1,30.8686,30.8686
2012-12-12,1,30.7506,30.7506
2012-12-13,1,30.7321,30.7321
2012-12-14,1,30.6034,30.6034
2012-12-15,1,30.6892,30.6892
2012-12-18,1,30.7696,30.7696
2012-12-19,1,30.9859,30.9859
2012-12-20,1,30.7606,30.7606
2012-12-21,1,30.7592,30.7592
2012-12-22,1,30.7194,30.7194
2012-12-25,1,30.8046,30.8046
2012-12-26,1,30.5926,30.5926
2012-12-27,1,30.6150,30.615
2012-12-28,1,30.4808,30.4808
2012-12-29,1,30.3727,30.3727
2012-12-30,1,30.3727,30.3727
2013-01-10,1,30.4215,30.4215
2013-01-11,1,30.3650,30.365
2013-01-12,1,30.2537,30.2537
2013-01-15,1,30.2607,30.2607
2013-01-16,1,30.2556,30.2556
2013-01-17,1,30.3399,30.3399
2013-01-18,1,30.3431,30.3431
2013-01-19,1,30.2065,30.2065
2013-01-22,1,30.2970,30.297
2013-01-23,1,30.1950,30.195
2013-01-24,1,30.2292,30.2292
2013-01-25,1,30.1648,30.1648
2013-01-26,1,30.0451,30.0451
2013-01-29,1,30.0782,30.0782
2013-01-30,1,30.1513,30.1513
2013-01-31,1,30.0277,30.0277
2013-02-01,1,30.0161,30.0161
2013-02-02,1,29.9966,29.9966
2013-02-05,1,29.9251,29.9251
2013-02-06,1,30.1231,30.1231
2013-02-07,1,29.9598,29.9598
2013-02-08,1,30.0496,30.0496
2013-02-09,1,30.1575,30.1575
2013-02-12,1,30.1590,30.159
2013-02-13,1,30.1713,30.1713
2013-02-14,1,30.0692,30.0692
2013-02-15,1,30.0773,30.0773
2013-02-16,1,30.1139,30.1139
2013-02-19,1,30.1258,30.1258
2013-02-20,1,30.1277,30.1277
2013-02-21,1,30.0502,30.0502
2013-02-22,1,30.2337,30.2337
2013-02-23,1,30.3596,30.3596
2013-02-26,1,30.3368,30.3368
2013-02-27,1,30.5889,30.5889
2013-02-28,1,30.6202,30.6202
2013-03-01,1,30.5124,30.5124
2013-03-02,1,30.6381,30.6381
2013-03-05,1,30.7870,30.787
2013-03-06,1,30.6963,30.6963
2013-03-07,1,30.6214,30.6214
2013-03-08,1,30.7628,30.7628
2013-03-12,1,30.7576,30.7576
2013-03-13,1,30.7499,30.7499
2013-03-14,1,30.7209,30.7209
2013-03-15,1,30.7769,30.7769
2013-03-16,1,30.7196,30.7196
2013-03-19,1,30.8908,30.8908
2013-03-20,1,30.8285,30.8285
2013-03-21,1,30.9446,30.9446
2013-03-22,1,30.8923,30.8923
2013-03-23,1,30.9325,30.9325
2013-03-26,1,30.7585,30.7585
2013-03-27,1,30.8734,30.8734
2013-03-28,1,30.8630,30.863
2013-03-29,1,30.9962,30.9962
2013-03-30,1,31.0834,31.0834
2013-04-02,1,31.1093,31.1093
2013-04-03,1,31.1178,31.1178
2013-04-04,1,31.3918,31.3918
2013-04-05,1,31.7203,31.7203
2013-04-06,1,31.6207,31.6207
2013-04-09,1,31.6144,31.6144
2013-04-10,1,31.2086,31.2086
2013-04-11,1,31.0036,31.0036
2013-04-12,1,30.8814,30.8814
2013-04-13,1,30.9308,30.9308
2013-04-16,1,31.3051,31.3051
2013-04-17,1,31.4512,31.4512
2013-04-18,1,31.2320,31.232
2013-04-19,1,31.7151,31.7151
2013-04-20,1,31.4605,31.4605
2013-04-23,1,31.5664,31.5664
2013-04-24,1,31.6414,31.6414
2013-04-25,1,31.5917,31.5917
2013-04-26,1,31.3169,31.3169
2013-04-27,1,31.2196,31.2196
2013-04-30,1,31.2559,31.2559
2013-05-01,1,31.0433,31.0433
2013-05-07,1,31.0839,31.0839
2013-05-08,1,31.0789,31.0789
2013-05-09,1,31.0829,31.0829
2013-05-14,1,31.3777,31.3777
2013-05-15,1,31.2778,31.2778
2013-05-16,1,31.4281,31.4281
2013-05-17,1,31.4166,31.4166
2013-05-18,1,31.3931,31.3931
2013-05-21,1,31.3406,31.3406
2013-05-22,1,31.1770,31.177
2013-05-23,1,31.2280,31.228
2013-05-24,1,31.4711,31.4711
2013-05-25,1,31.3164,31.3164
2013-05-28,1,31.3025,31.3025
2013-05-29,1,31.3784,31.3784
2013-05-30,1,31.5203,31.5203
2013-05-31,1,31.5893,31.5893
2013-06-01,1,31.7979,31.7979
2013-06-04,1,32.0487,32.0487
2013-06-05,1,31.8344,31.8344
2013-06-06,1,31.9816,31.9816
2013-06-07,1,32.1385,32.1385
2013-06-08,1,32.2397,32.2397
2013-06-11,1,32.3246,32.3246
2013-06-12,1,32.3951,32.3951
2013-06-14,1,32.3467,32.3467
2013-06-15,1,31.8029,31.8029
2013-06-18,1,31.6790,31.679
2013-06-19,1,31.8824,31.8824
2013-06-20,1,32.1201,32.1201
2013-06-21,1,32.7041,32.7041
2013-06-22,1,32.7433,32.7433
2013-06-25,1,32.9097,32.9097
2013-06-26,1,32.7140,32.714
2013-06-27,1,32.8876,32.8876
2013-06-28,1,32.8766,32.8766
2013-06-29,1,32.7090,32.709
2013-07-02,1,32.8517,32.8517
2013-07-03,1,32.9475,32.9475
2013-07-04,1,33.2204,33.2204
2013-07-05,1,33.1605,33.1605
2013-07-06,1,33.2247,33.2247
2013-07-09,1,33.3210,33.321
2013-07-10,1,33.0842,33.0842
2013-07-11,1,32.9112,32.9112
2013-07-12,1,32.5867,32.5867
2013-07-13,1,32.6429,32.6429
2013-07-16,1,32.6220,32.622
2013-07-17,1,32.5417,32.5417
2013-07-18,1,32.4526,32.4526
2013-07-19,1,32.3998,32.3998
2013-07-20,1,32.4288,32.4288
2013-07-23,1,32.3236,32.3236
2013-07-24,1,32.3106,32.3106
2013-07-25,1,32.3462,32.3462
2013-07-26,1,32.5376,32.5376
2013-07-27,1,32.6371,32.6371
2013-07-30,1,32.8556,32.8556
2013-07-31,1,32.8901,32.8901
2013-08-01,1,33.0330,33.033
2013-08-02,1,32.9741,32.9741
2013-08-03,1,33.0978,33.0978
2013-08-06,1,32.8811,32.8811
2013-08-07,1,32.9390,32.939
2013-08-08,1,32.9848,32.9848
2013-08-09,1,32.9401,32.9401
2013-08-10,1,32.8606,32.8606
2013-08-13,1,32.8910,32.891
2013-08-14,1,33.0426,33.0426
2013-08-15,1,33.1583,33.1583
2013-08-16,1,33.0004,33.0004
2013-08-17,1,32.9421,32.9421
2013-08-20,1,32.9226,32.9226
2013-08-21,1,33.0006,33.0006
2013-08-22,1,32.9737,32.9737
2013-08-23,1,33.1908,33.1908
2013-08-24,1,33.0552,33.0552
2013-08-27,1,32.9564,32.9564
2013-08-28,1,33.1224,33.1224
2013-08-29,1,33.1798,33.1798
2013-08-30,1,33.1783,33.1783
2013-08-31,1,33.2474,33.2474
2013-09-03,1,33.2522,33.2522
2013-09-04,1,33.3693,33.3693
2013-09-05,1,33.4656,33.4656
2013-09-06,1,33.3901,33.3901
2013-09-07,1,33.4338,33.4338
2013-09-10,1,33.3243,33.3243
2013-09-11,1,33.0600,33.06
2013-09-12,1,32.9629,32.9629
2013-09-13,1,32.6731,32.6731
2013-09-14,1,32.7406,32.7406
2013-09-17,1,32.2907,32.2907
2013-09-18,1,32.3237,32.3237
2013-09-19,1,32.2450,32.245
2013-09-20,1,31.5892,31.5892
2013-09-21,1,31.7326,31.7326
2013-09-24,1,31.9106,31.9106
2013-09-25,1,31.8167,31.8167
2013-09-26,1,31.9343,31.9343
2013-09-27,1,32.1736,32.1736
2013-09-28,1,32.3451,32.3451
2013-10-01,1,32.4839,32.4839
2013-10-02,1,32.2965,32.2965
2013-10-03,1,32.2979,32.2979
2013-10-04,1,32.1250,32.125
2013-10-05,1,32.1005,32.1005
2013-10-08,1,32.2931,32.2931
2013-10-09,1,32.2984,32.2984
2013-10-10,1,32.3619,32.3619
2013-10-11,1,32.3564,32.3564
2013-10-12,1,32.2133,32.2133
2013-10-15,1,32.2663,32.2663
2013-10-16,1,32.2676,32.2676
2013-10-17,1,32.2561,32.2561
2013-10-18,1,32.0816,32.0816
2013-10-19,1,31.8460,31.846
2013-10-22,1,31.9013,31.9013
2013-10-23,1,31.9346,31.9346
2013-10-24,1,31.7448,31.7448
2013-10-25,1,31.6618,31.6618
2013-10-26,1,31.6775,31.6775
2013-10-29,1,31.8119,31.8119
2013-10-30,1,31.9445,31.9445
2013-10-31,1,32.0613,32.0613
2013-11-01,1,32.0758,32.0758
2013-11-02,1,32.1808,32.1808
2013-11-06,1,32.3509,32.3509
2013-11-07,1,32.4511,32.4511
2013-11-08,1,32.3803,32.3803
2013-11-09,1,32.5479,32.5479
2013-11-12,1,32.6622,32.6622
2013-11-13,1,32.8076,32.8076
2013-11-14,1,32.8184,32.8184
2013-11-15,1,32.6874,32.6874
2013-11-16,1,32.6807,32.6807
2013-11-19,1,32.5658,32.5658
2013-11-20,1,32.6098,32.6098
2013-11-21,1,32.7417,32.7417
2013-11-22,1,33.0180,33.018
2013-11-23,1,32.9055,32.9055
2013-11-26,1,32.7733,32.7733
2013-11-27,1,32.9879,32.9879
2013-11-28,1,33.0041,33.0041
2013-11-29,1,33.1332,33.1332
2013-11-30,1,33.1916,33.1916
2013-12-03,1,33.1482,33.1482
2013-12-04,1,33.2460,33.246
2013-12-05,1,33.2632,33.2632
2013-12-06,1,33.1140,33.114
2013-12-07,1,32.9514,32.9514
2013-12-10,1,32.7782,32.7782
2013-12-11,1,32.7848,32.7848
2013-12-12,1,32.7315,32.7315
2013-12-13,1,32.7518,32.7518
2013-12-14,1,32.8663,32.8663
2013-12-17,1,32.8658,32.8658
2013-12-18,1,32.8646,32.8646
2013-12-19,1,32.9404,32.9404
2013-12-20,1,32.9527,32.9527
2013-12-21,1,32.9798,32.9798
2013-12-24,1,32.9506,32.9506
2013-12-25,1,32.6284,32.6284
2013-12-26,1,32.6487,32.6487
2013-12-27,1,32.6710,32.671
2013-12-28,1,32.6282,32.6282
2013-12-31,1,32.7292,32.7292
2014-01-01,1,32.6587,32.6587
2014-01-10,1,33.1547,33.1547
2014-01-11,1,33.2062,33.2062
2014-01-14,1,33.1204,33.1204
2014-01-15,1,33.2386,33.2386
2014-01-16,1,33.3562,33.3562
2014-01-17,1,33.4013,33.4013
2014-01-18,1,33.4343,33.4343
2014-01-21,1,33.6429,33.6429
2014-01-22,1,33.8161,33.8161
2014-01-23,1,33.8688,33.8688
2014-01-24,1,34.0334,34.0334
2014-01-25,1,34.2600,34.26
2014-01-28,1,34.7093,34.7093
2014-01-29,1,34.6250,34.625
2014-01-30,1,34.5633,34.5633
2014-01-31,1,35.2448,35.2448
2014-02-01,1,35.1800,35.18
2014-02-04,1,35.2347,35.2347
2014-02-05,1,35.4502,35.4502
2014-02-06,1,34.9592,34.9592
2014-02-07,1,34.7287,34.7287
2014-02-08,1,34.6044,34.6044
2014-02-11,1,34.7636,34.7636
2014-02-12,1,34.7964,34.7964
2014-02-13,1,34.7595,34.7595
2014-02-14,1,34.8611,34.8611
2014-02-15,1,35.2559,35.2559
2014-02-18,1,35.0976,35.0976
2014-02-19,1,35.2386,35.2386
2014-02-20,1,35.5857,35.5857
2014-02-21,1,35.7670,35.767
2014-02-22,1,35.6828,35.6828
2014-02-25,1,35.5112,35.5112
2014-02-26,1,35.5669,35.5669
2014-02-27,1,35.7872,35.7872
2014-02-28,1,36.0501,36.0501
2014-03-01,1,36.1847,36.1847
2014-03-04,1,36.3784,36.3784
2014-03-05,1,36.3208,36.3208
2014-03-06,1,36.0849,36.0849
2014-03-07,1,36.1251,36.1251
2014-03-08,1,36.2618,36.2618
2014-03-12,1,36.4015,36.4015
2014-03-13,1,36.4865,36.4865
2014-03-14,1,36.4566,36.4566
2014-03-15,1,36.6391,36.6391
2014-03-18,1,36.6505,36.6505
2014-03-19,1,36.4487,36.4487
2014-03-20,1,36.2070,36.207
2014-03-21,1,36.1081,36.1081
2014-03-22,1,36.4022,36.4022
2014-03-25,1,36.1663,36.1663
2014-03-26,1,35.9316,35.9316
2014-03-27,1,35.4494,35.4494
2014-03-28,1,35.5810,35.581
2014-03-29,1,35.6871,35.6871
2014-04-01,1,35.6053,35.6053
2014-04-02,1,35.0240,35.024
2014-04-03,1,35.2517,35.2517
2014-04-04,1,35.5154,35.5154
2014-04-05,1,35.5010,35.501
2014-04-08,1,35.4679,35.4679
2014-04-09,1,35.5475,35.5475
2014-04-10,1,35.7493,35.7493
2014-04-11,1,35.5581,35.5581
2014-04-12,1,35.6239,35.6239
2014-04-15,1,35.9890,35.989
2014-04-16,1,35.9635,35.9635
2014-04-17,1,36.0813,36.0813
2014-04-18,1,35.9287,35.9287
2014-04-19,1,35.5389,35.5389
2014-04-22,1,35.6688,35.6688
2014-04-23,1,35.6785,35.6785
2014-04-24,1,35.6625,35.6625
2014-04-25,1,35.6830,35.683
2014-04-26,1,35.9289,35.9289
2014-04-29,1,36.0245,36.0245
2014-04-30,1,35.6983,35.6983
2014-05-01,1,35.7227,35.7227
2014-05-06,1,35.8381,35.8381
2014-05-07,1,35.6550,35.655
2014-05-08,1,35.4971,35.4971
2014-05-09,1,35.0343,35.0343
2014-05-13,1,35.2091,35.2091
2014-05-14,1,34.8789,34.8789
2014-05-15,1,34.7090,34.709
2014-05-16,1,34.7005,34.7005
2014-05-17,1,34.7794,34.7794
2014-05-20,1,34.7394,34.7394
2014-05-21,1,34.6007,34.6007
2014-05-22,1,34.5078,34.5078
2014-05-23,1,34.2802,34.2802
2014-05-24,1,34.3139,34.3139
2014-05-27,1,34.0771,34.0771
2014-05-28,1,34.2571,34.2571
2014-05-29,1,34.4895,34.4895
2014-05-30,1,34.6481,34.6481
2014-05-31,1,34.7352,34.7352
2014-06-03,1,34.8887,34.8887
2014-06-04,1,35.0115,35.0115
2014-06-05,1,35.1398,35.1398
2014-06-06,1,34.9043,34.9043
2014-06-07,1,34.6573,34.6573
2014-06-10,1,34.3303,34.3303
2014-06-11,1,34.3681,34.3681
2014-06-12,1,34.3227,34.3227
2014-06-17,1,34.5654,34.5654
2014-06-18,1,34.8095,34.8095
2014-06-19,1,34.8232,34.8232
2014-06-20,1,34.3025,34.3025
2014-06-21,1,34.4190,34.419
2014-06-24,1,34.2797,34.2797
2014-06-25,1,33.9812,33.9812
2014-06-26,1,33.9070,33.907
2014-06-27,1,33.7508,33.7508
2014-06-28,1,33.6306,33.6306
2014-07-01,1,33.8434,33.8434
2014-07-02,1,34.2275,34.2275
2014-07-03,1,34.2496,34.2496
2014-07-04,1,34.1949,34.1949
2014-07-05,1,34.3236,34.3236
2014-07-08,1,34.5691,34.5691
2014-07-09,1,34.4258,34.4258
2014-07-10,1,34.0758,34.0758
2014-07-11,1,33.8353,33.8353
2014-07-12,1,34.0582,34.0582
2014-07-15,1,34.3135,34.3135
2014-07-16,1,34.3723,34.3723
2014-07-17,1,34.3853,34.3853
2014-07-18,1,34.7998,34.7998
2014-07-19,1,35.1627,35.1627
2014-07-22,1,35.0900,35.09
2014-07-23,1,35.0387,35.0387
2014-07-24,1,34.8101,34.8101
2014-07-25,1,35.0786,35.0786
2014-07-26,1,35.0535,35.0535
2014-07-29,1,35.3457,35.3457
2014-07-30,1,35.6339,35.6339
2014-07-31,1,35.7271,35.7271
2014-08-01,1,35.4438,35.4438
2014-08-02,1,35.7272,35.7272
2014-08-05,1,35.6605,35.6605
2014-08-06,1,35.7987,35.7987
2014-08-07,1,36.1102,36.1102
2014-08-08,1,36.2496,36.2496
2014-08-09,1,36.4461,36.4461
2014-08-12,1,36.0475,36.0475
2014-08-13,1,36.0890,36.089
2014-08-14,1,36.2222,36.2222
2014-08-15,1,36.0395,36.0395
2014-08-16,1,36.0014,36.0014
2014-08-19,1,36.0294,36.0294
2014-08-20,1,36.1094,36.1094
2014-08-21,1,36.2240,36.224
2014-08-22,1,36.3317,36.3317
2014-08-23,1,36.0027,36.0027
2014-08-26,1,36.1201,36.1201
2014-08-27,1,36.1358,36.1358
2014-08-28,1,36.1397,36.1397
2014-08-29,1,36.3053,36.3053
2014-08-30,1,36.9316,36.9316
2014-09-02,1,37.2945,37.2945
2014-09-03,1,37.3480,37.348
2014-09-04,1,37.3183,37.3183
2014-09-05,1,36.8038,36.8038
2014-09-06,1,36.9219,36.9219
2014-09-09,1,37.0866,37.0866
2014-09-10,1,37.0261,37.0261
2014-09-11,1,37.1693,37.1693
2014-09-12,1,37.3758,37.3758
2014-09-13,1,37.6545,37.6545
2014-09-16,1,37.9861,37.9861
2014-09-17,1,38.7058,38.7058
2014-09-18,1,38.3724,38.3724
2014-09-19,1,38.4209,38.4209
2014-09-20,1,38.4134,38.4134
2014-09-23,1,38.5782,38.5782
2014-09-24,1,38.6672,38.6672
2014-09-25,1,38.3830,38.383
2014-09-26,1,38.3007,38.3007
2014-09-27,1,38.7243,38.7243
2014-09-30,1,39.3866,39.3866
2014-10-01,1,39.3836,39.3836
2014-10-02,1,39.6604,39.6604
2014-10-03,1,39.5474,39.5474
2014-10-04,1,39.6980,39.698
2014-10-07,1,39.9820,39.982
2014-10-08,1,39.7417,39.7417
2014-10-09,1,39.9819,39.9819
2014-10-10,1,39.9800,39.98
2014-10-11,1,40.2125,40.2125
2014-10-14,1,40.3251,40.3251
2014-10-15,1,40.5304,40.5304
2014-10-16,1,40.9416,40.9416
2014-10-17,1,40.7457,40.7457
2014-10-18,1,41.0450,41.045
2014-10-21,1,40.8815,40.8815
2014-10-22,1,41.0501,41.0501
2014-10-23,1,40.9671,40.9671
2014-10-24,1,41.4958,41.4958
2014-10-25,1,41.8101,41.8101
2014-10-28,1,41.9497,41.9497
2014-10-29,1,42.3934,42.3934
2014-10-30,1,42.6525,42.6525
2014-10-31,1,43.3943,43.3943
2014-11-01,1,41.9627,41.9627
2014-11-06,1,44.3993,44.3993
2014-11-07,1,45.1854,45.1854
2014-11-08,1,47.8774,47.8774
2014-11-11,1,45.8926,45.8926
2014-11-12,1,45.9520,45.952
2014-11-13,1,46.3379,46.3379
2014-11-14,1,46.1233,46.1233
2014-11-15,1,47.3920,47.392
2014-11-18,1,47.3329,47.3329
2014-11-19,1,46.9797,46.9797
2014-11-20,1,47.0294,47.0294
2014-11-21,1,46.7047,46.7047
2014-11-22,1,45.7926,45.7926
2014-11-25,1,44.7852,44.7852
2014-11-26,1,44.9758,44.9758
2014-11-27,1,46.4244,46.4244
2014-11-28,1,47.6629,47.6629
2014-11-29,1,49.3220,49.322
2014-12-02,1,51.8068,51.8068
2014-12-03,1,50.7678,50.7678
2014-12-04,1,54.3821,54.3821
2014-12-05,1,52.6932,52.6932
2014-12-06,1,53.1088,53.1088
2014-12-09,1,53.3079,53.3079
2014-12-10,1,54.2116,54.2116
2014-12-11,1,54.2758,54.2758
2014-12-12,1,54.7932,54.7932
2014-12-13,1,56.8919,56.8919
2014-12-16,1,58.3461,58.3461
2014-12-17,1,61.1512,61.1512
2014-12-18,1,67.7851,67.7851
2014-12-19,1,59.6029,59.6029
2014-12-20,1,60.6825,60.6825
2014-12-23,1,56.4940,56.494
2014-12-24,1,54.5687,54.5687
2014-12-25,1,54.4913,54.4913
2014-12-26,1,52.6159,52.6159
2014-12-27,1,52.0343,52.0343
2014-12-30,1,56.6801,56.6801
2014-12-31,1,56.2584,56.2584
2015-01-01,1,56.2376,56.2376
2015-01-13,1,62.7363,62.7363
2015-01-14,1,64.8425,64.8425
2015-01-15,1,66.0983,66.0983
2015-01-16,1,64.8337,64.8337
2015-01-17,1,65.1738,65.1738
2015-01-20,1,64.9732,64.9732
2015-01-21,1,64.9862,64.9862
2015-01-22,1,65.5558,65.5558
2015-01-23,1,65.4000,65.4
2015-01-24,1,63.3930,63.393
2015-01-27,1,65.5937,65.5937
2015-01-28,1,67.8153,67.8153
2015-01-29,1,67.1506,67.1506
2015-01-30,1,68.7303,68.7303
2015-01-31,1,68.9291,68.9291
2015-02-03,1,69.6640,69.664
2015-02-04,1,67.7727,67.7727
2015-02-05,1,65.4470,65.447
2015-02-06,1,68.6113,68.6113
2015-02-07,1,66.0432,66.0432
2015-02-10,1,65.7817,65.7817
2015-02-11,1,65.4469,65.4469
2015-02-12,1,66.0585,66.0585
2015-02-13,1,66.0994,66.0994
2015-02-14,1,65.0862,65.0862
2015-02-17,1,62.6632,62.6632
2015-02-18,1,62.8353,62.8353
2015-02-19,1,62.4001,62.4001
2015-02-20,1,62.1307,62.1307
2015-02-21,1,61.7235,61.7235
2015-02-25,1,63.5083,63.5083
2015-02-26,1,62.5906,62.5906
2015-02-27,1,60.7109,60.7109
2015-02-28,1,61.2718,61.2718
2015-03-03,1,62.2248,62.2248
2015-03-04,1,62.3649,62.3649
2015-03-05,1,61.8745,61.8745
2015-03-06,1,61.8457,61.8457
2015-03-07,1,59.9938,59.9938
2015-03-11,1,60.6649,60.6649
2015-03-12,1,62.6797,62.6797
2015-03-13,1,60.9595,60.9595
2015-03-14,1,61.3167,61.3167
2015-03-17,1,62.1497,62.1497
2015-03-18,1,61.7510,61.751
2015-03-19,1,61.3483,61.3483
2015-03-20,1,59.8308,59.8308
2015-03-21,1,60.0341,60.0341
2015-03-24,1,59.4452,59.4452
2015-03-25,1,58.7710,58.771
2015-03-26,1,57.3879,57.3879
2015-03-27,1,56.4271,56.4271
2015-03-28,1,57.7279,57.7279
2015-03-31,1,58.4643,58.4643
2015-04-01,1,57.6500,57.65
2015-04-02,1,58.3536,58.3536
2015-04-03,1,56.9902,56.9902
2015-04-04,1,56.7534,56.7534
2015-04-07,1,56.5161,56.5161
2015-04-08,1,55.3328,55.3328
2015-04-09,1,54.0270,54.027
2015-04-10,1,52.5424,52.5424
2015-04-11,1,51.0678,51.0678
2015-04-14,1,52.4220,52.422
2015-04-15,1,51.9749,51.9749
2015-04-16,1,50.5033,50.5033
2015-04-17,1,49.6749,49.6749
2015-04-18,1,50.5295,50.5295
2015-04-21,1,51.5207,51.5207
2015-04-22,1,53.9728,53.9728
2015-04-23,1,53.6555,53.6555
2015-04-24,1,51.6011,51.6011
2015-04-25,1,50.2473,50.2473
2015-04-28,1,51.4690,51.469
2015-04-29,1,52.3041,52.3041
2015-04-30,1,51.7029,51.7029
2015-05-01,1,51.1388,51.1388
2015-05-06,1,51.7574,51.7574
2015-05-07,1,49.9816,49.9816
2015-05-08,1,50.3615,50.3615
2015-05-09,1,50.7511,50.7511
2015-05-13,1,50.9140,50.914
2015-05-14,1,49.5366,49.5366
2015-05-15,1,50.0774,50.0774
2015-05-16,1,50.0115,50.0115
2015-05-19,1,49.2175,49.2175
2015-05-20,1,49.1777,49.1777
2015-05-21,1,49.7919,49.7919
2015-05-22,1,49.9204,49.9204
2015-05-23,1,49.7901,49.7901
2015-05-26,1,49.8613,49.8613
2015-05-27,1,50.3223,50.3223
2015-05-28,1,51.0178,51.0178
2015-05-29,1,52.2907,52.2907
2015-05-30,1,52.9716,52.9716
2015-06-02,1,52.8213,52.8213
2015-06-03,1,53.4413,53.4413
2015-06-04,1,53.0590,53.059
2015-06-05,1,54.9908,54.9908
2015-06-06,1,56.2463,56.2463
2015-06-09,1,56.0435,56.0435
2015-06-10,1,55.9100,55.91
2015-06-11,1,54.8219,54.8219
2015-06-12,1,54.5285,54.5285
2015-06-16,1,55.2679,55.2679
2015-06-17,1,54.0409,54.0409
2015-06-18,1,53.8999,53.8999
2015-06-19,1,53.3301,53.3301
2015-06-20,1,53.8006,53.8006
2015-06-23,1,53.5569,53.5569
2015-06-24,1,54.2081,54.2081
2015-06-25,1,54.0746,54.0746
2015-06-26,1,54.6026,54.6026
2015-06-27,1,54.8126,54.8126
2015-06-30,1,55.5240,55.524
2015-07-01,1,55.8413,55.8413
2015-07-02,1,55.4756,55.4756
2015-07-03,1,55.6555,55.6555
2015-07-04,1,55.6049,55.6049
2015-07-07,1,56.4112,56.4112
2015-07-08,1,57.2192,57.2192
2015-07-09,1,57.2174,57.2174
